HIED_2011_data_flag,HIED_2012_data_flag,HIED_2013_data_flag,MADIP_ID_04,hied_2011_attendance_type,hied_2011_completion_field,hied_2011_completion_flag,hied_2011_field,hied_2011_level,hied_2012_attendance_type,hied_2012_completion_field,hied_2012_completion_flag,hied_2012_field,hied_2012_level,hied_2013_attendance_type,hied_2013_completion_field,hied_2013_completion_flag,hied_2013_field,hied_2013_level,hied_cob_2dig,hied_cob_ind,hied_disability_ind,hied_indigenous_ind,hied_language_ind,hied_2011_completion_course_type,hied_2012_completion_course_type,hied_2013_completion_course_type,hied_yr_arrival,gender
1,1,1,C1600048299,1,80101,1,80101,@@,1,100700,1,100700,@@,1,90399,1,90399,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,1,C1600048302,1,90000,1,90000,@@,2,@@,0,80300,@@,2,70105,1,70105,10,11,1,2,2,1,@@,@@,10,@@@@,F
0,1,1,C1600048320,2,@@,0,80300,@@,2,60300,1,60300,@@,1,80101,1,80101,10,11,1,2,2,3,@@,@@,@@,@@@@,M
1,1,1,C1600048324,2,30000,1,30000,@@,1,@@,0,70103,4,1,@@,0,80300,@@,11,2,2,2,1,@@,4,@@,@@@@,M
1,0,1,C1600048326,1,@@,0,120100,10,2,30903,1,30903,4,1,@@,0,10705,@@,11,2,3,2,3,@@,@@,@@,1991,M
0,0,0,C1600048332,2,69901,1,69901,@@,0,10000,1,10000,@@,2,80509,1,80509,10,11,1,2,2,1,@@,@@,10,@@@@,F
1,0,1,C1600048337,2,@@,0,80000,@@,1,@@,0,61501,@@,1,@@,0,80509,@@,81,1,2,2,1,@@,@@,@@,2012,M
0,0,0,C1600048350,1,@@,0,61303,10,1,39900,1,39900,8,1,@@,0,60301,@@,11,1,2,2,3,@@,@@,@@,@@@@,F
0,0,0,C1600048376,1,80101,1,80101,@@,1,@@,0,60301,10,1,0,1,0,@@,11,1,2,2,1,@@,10,@@,2005,F
0,0,0,C1600048377,1,50999,1,50999,10,1,80000,1,80000,4,2,@@,0,89999,@@,11,2,2,2,1,10,4,@@,@@@@,M
0,0,0,C1600048389,1,@@,0,60301,@@,1,60101,1,60101,@@,1,80319,1,80319,@@,15,1,2,2,3,@@,@@,@@,@@@@,F
0,1,0,C1600048394,1,@@,0,70105,10,1,60301,1,60301,@@,1,@@,0,10705,@@,11,1,2,2,1,@@,@@,@@,1990,F
0,0,1,C1600048440,1,@@,0,19901,@@,1,100101,1,100101,10,1,@@,0,90513,@@,71,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600048473,2,@@,0,70199,@@,1,@@,0,70103,@@,2,@@,0,90000,@@,12,1,1,1,3,@@,@@,@@,@@@@,F
1,0,1,C1600048475,2,69901,1,69901,10,1,@@,0,80000,@@,1,70101,1,70101,@@,11,1,3,2,1,10,@@,@@,@@@@,F
0,0,1,C1600048501,2,70103,1,70103,@@,1,70103,1,70103,@@,2,90300,1,90300,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600048512,1,70103,1,70103,10,1,0,1,0,@@,2,80300,1,80300,@@,11,1,3,2,2,10,@@,@@,@@@@,M
0,0,0,C1600048516,1,19901,1,19901,13,1,61799,1,61799,2,1,@@,0,90501,4,11,1,3,2,1,13,2,4,2003,F
0,1,1,C1600048531,1,@@,0,61303,@@,2,@@,0,0,@@,1,90000,1,90000,10,11,1,3,2,1,@@,@@,@@,@@@@,F
1,0,1,C1600048551,1,40103,1,40103,@@,1,@@,0,30307,10,1,30107,1,30107,@@,11,1,2,2,1,@@,10,@@,@@@@,M
0,1,0,C1600048572,1,90300,1,90300,@@,1,70199,1,70199,@@,2,0,1,0,@@,11,1,3,2,1,@@,@@,@@,@@@@,M
0,1,1,C1600048598,2,@@,0,60301,41,1,@@,0,0,10,1,@@,0,80301,21,11,1,3,2,1,@@,@@,@@,1998,M
1,0,0,C1600048601,1,100700,1,100700,@@,1,50901,1,50901,6,0,@@,0,19901,10,11,1,1,2,3,@@,6,10,@@@@,F
0,0,0,C1600048611,1,90399,1,90399,@@,2,@@,0,90399,@@,2,100101,1,100101,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600048615,2,90000,1,90000,@@,2,90505,1,90505,10,1,90300,1,90300,11,11,1,2,2,3,@@,10,11,2003,F
1,0,0,C1600048633,0,40107,1,40107,@@,1,@@,0,10900,@@,1,@@,0,19901,10,11,1,2,2,3,@@,@@,10,1993,M
0,1,0,C1600048648,1,@@,0,69905,@@,1,70100,1,70100,6,0,70105,1,70105,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,1,C1600048661,1,99999,1,99999,@@,2,@@,0,100501,@@,2,@@,0,70103,@@,62,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600048671,1,@@,0,31305,@@,1,@@,0,90000,@@,1,80399,1,80399,10,11,1,3,2,3,@@,@@,@@,@@@@,M
1,1,0,C1600048686,2,80000,1,80000,@@,2,@@,0,30000,@@,1,@@,0,61703,@@,&&,1,1,2,1,@@,@@,@@,1977,F
0,1,1,C1600048708,1,@@,0,19901,@@,2,@@,0,100301,10,2,80100,1,80100,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600048715,2,@@,0,90501,10,1,@@,0,30000,@@,1,@@,0,90300,4,11,1,1,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600048723,1,0,1,0,@@,2,80000,1,80000,@@,1,80000,1,80000,10,92,1,3,2,2,@@,@@,10,@@@@,M
1,0,0,C1600048726,1,0,1,0,@@,1,70100,1,70100,@@,1,@@,0,30000,@@,11,1,2,1,3,@@,@@,@@,@@@@,M
1,1,0,C1600048767,2,59999,1,59999,@@,2,10101,1,10101,@@,0,@@,0,90900,10,11,1,2,2,3,@@,@@,10,@@@@,F
0,1,0,C1600048770,1,20300,1,20300,@@,1,@@,0,61799,@@,1,80101,1,80101,@@,11,1,3,2,1,@@,@@,@@,@@@@,M
0,1,1,C1600048784,2,@@,0,70103,@@,1,@@,0,39999,@@,2,@@,0,90000,8,11,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600048810,1,61303,1,61303,@@,1,@@,0,90501,@@,2,@@,0,60101,10,11,1,2,2,1,@@,@@,10,@@@@,F
1,0,1,C1600048821,1,30301,1,30301,10,2,@@,0,90000,10,0,91703,1,91703,@@,11,1,2,2,1,10,10,@@,1999,M
0,0,0,C1600048829,1,@@,0,60399,@@,1,100501,1,100501,10,2,@@,0,39999,10,11,2,2,2,3,@@,@@,@@,@@@@,F
0,1,0,C1600048835,1,60000,1,60000,@@,1,19901,1,19901,60,2,90900,1,90900,@@,11,1,2,2,3,@@,60,@@,@@@@,M
0,0,0,C1600048850,2,90399,1,90399,10,1,90900,1,90900,@@,1,81100,1,81100,10,11,1,3,2,3,10,@@,10,@@@@,M
0,0,1,C1600048911,1,40103,1,40103,4,1,@@,0,80300,@@,2,@@,0,19903,@@,11,1,2,2,3,4,@@,@@,2008,F
0,0,0,C1600048920,1,@@,0,100399,@@,1,@@,0,0,30,1,80599,1,80599,@@,11,1,2,2,3,@@,@@,@@,@@@@,F
0,0,0,C1600048936,2,40105,1,40105,@@,1,@@,0,80300,4,1,100500,1,100500,10,11,1,2,2,1,@@,4,10,@@@@,F
1,1,0,C1600048942,1,@@,0,80000,@@,1,0,1,0,4,1,@@,0,90513,10,11,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600048952,1,80399,1,80399,@@,1,80300,1,80300,10,2,@@,0,29900,@@,11,1,2,2,1,@@,10,@@,@@@@,F
0,0,0,C1600048958,1,60101,1,60101,10,2,91500,1,91500,@@,1,@@,0,80301,10,23,1,2,2,1,10,@@,10,@@@@,M
0,0,1,C1600048961,2,80000,1,80000,@@,1,91901,1,91901,@@,1,90701,1,90701,@@,11,2,2,2,1,@@,@@,@@,2006,F
0,0,0,C1600048962,1,60399,1,60399,@@,2,10000,1,10000,6,1,@@,0,99999,@@,11,1,1,2,1,@@,6,@@,@@@@,F
1,1,1,C1600048965,1,99999,1,99999,@@,2,0,1,0,@@,1,10703,1,10703,10,11,1,2,2,1,@@,@@,10,1978,F
0,1,0,C1600048985,1,120100,1,120100,10,1,90000,1,90000,@@,2,31305,1,31305,10,11,2,2,2,1,10,@@,10,1973,F
1,1,0,C1600049006,2,@@,0,80399,@@,2,80301,1,80301,@@,2,@@,0,10000,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600049010,1,61701,1,61701,@@,1,70101,1,70101,60,1,10999,1,10999,@@,11,1,3,2,1,@@,60,@@,@@@@,F
0,1,1,C1600049014,1,@@,0,70101,10,2,61707,1,61707,20,1,20300,1,20300,10,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,1,C1600049030,1,@@,0,69901,10,1,@@,0,29999,@@,2,@@,0,10907,10,12,1,2,2,1,@@,@@,@@,1991,F
0,0,0,C1600049062,2,90000,1,90000,60,0,@@,0,0,@@,2,70103,1,70103,@@,11,2,2,2,1,60,@@,@@,@@@@,F
1,0,0,C1600049082,2,91901,1,91901,@@,2,@@,0,61701,@@,1,@@,0,90000,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
1,1,0,C1600049110,1,@@,0,80399,6,1,100105,1,100105,@@,1,@@,0,80599,@@,11,2,2,2,1,@@,@@,@@,2009,F
0,0,1,C1600049120,0,100705,1,100705,@@,1,99903,1,99903,@@,2,@@,0,70105,10,11,1,2,2,1,@@,@@,10,2007,F
0,0,0,C1600049121,1,60301,1,60301,@@,1,@@,0,91101,@@,1,@@,0,91703,4,11,1,2,2,1,@@,@@,4,@@@@,F
1,1,0,C1600049134,1,@@,0,19901,@@,2,@@,0,80101,10,1,70105,1,70105,@@,11,1,2,2,1,@@,@@,@@,2000,F
0,0,0,C1600049136,1,19901,1,19901,10,2,10101,1,10101,10,2,40101,1,40101,10,11,2,2,2,1,10,10,10,@@@@,M
1,0,1,C1600049150,2,@@,0,0,@@,1,@@,0,90900,@@,2,@@,0,30000,10,11,1,2,2,1,@@,@@,@@,1982,M
0,1,0,C1600049169,1,10000,1,10000,@@,1,70100,1,70100,10,2,@@,0,90000,@@,11,2,3,2,1,@@,10,@@,@@@@,M
0,0,1,C1600049171,1,39999,1,39999,10,1,@@,0,19999,@@,1,@@,0,31301,@@,11,2,2,2,1,10,@@,@@,2002,M
0,1,1,C1600049175,1,70103,1,70103,@@,1,@@,0,69999,@@,2,@@,0,80509,@@,61,1,2,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600049187,2,29999,1,29999,10,1,@@,0,90900,@@,1,80301,1,80301,@@,61,1,2,2,1,10,@@,@@,@@@@,M
1,0,0,C1600049201,1,80301,1,80301,10,1,90900,1,90900,10,1,90101,1,90101,@@,12,1,2,2,1,10,10,@@,@@@@,F
0,0,1,C1600049213,1,@@,0,70100,10,1,80000,1,80000,@@,2,@@,0,90000,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600049215,1,30000,1,30000,9,1,@@,0,61101,4,0,20100,1,20100,@@,71,1,2,2,1,9,4,@@,@@@@,M
1,1,1,C1600049246,2,90501,1,90501,@@,1,@@,0,90701,10,1,0,1,0,@@,21,1,3,2,1,@@,10,@@,@@@@,F
1,0,1,C1600049252,1,10900,1,10900,@@,1,@@,0,30000,@@,1,@@,0,70199,10,11,1,2,2,1,@@,@@,10,1992,M
1,0,0,C1600049318,2,70101,1,70101,@@,0,69905,1,69905,4,2,90000,1,90000,13,11,1,2,2,1,@@,4,13,@@@@,M
1,0,1,C1600049319,1,90399,1,90399,@@,2,10000,1,10000,@@,1,69999,1,69999,14,11,2,2,2,1,@@,@@,14,1980,F
0,0,1,C1600049334,1,60300,1,60300,10,2,100101,1,100101,10,1,90000,1,90000,@@,11,1,3,2,1,10,10,@@,@@@@,F
0,0,1,C1600049340,1,80300,1,80300,@@,2,40100,1,40100,@@,1,90300,1,90300,@@,11,1,3,1,3,@@,@@,@@,@@@@,M
0,0,1,C1600049348,2,80509,1,80509,@@,2,50999,1,50999,10,2,70105,1,70105,@@,33,1,3,2,1,@@,10,@@,@@@@,M
0,0,0,C1600049397,1,61101,1,61101,@@,1,@@,0,60500,@@,1,@@,0,90300,11,11,1,3,2,1,@@,@@,11,@@@@,F
0,1,1,C1600049427,2,80300,1,80300,@@,1,@@,0,0,10,1,@@,0,70100,@@,11,1,2,2,1,@@,10,@@,@@@@,M
0,1,0,C1600049439,1,@@,0,80300,@@,2,30000,1,30000,10,1,@@,0,92103,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
0,1,1,C1600049443,2,@@,0,30000,10,1,69905,1,69905,10,1,80000,1,80000,@@,11,1,3,2,1,@@,@@,@@,@@@@,M
0,0,1,C1600049481,2,40199,1,40199,6,1,@@,0,40303,10,1,70105,1,70105,10,11,1,2,2,1,6,10,10,@@@@,M
0,0,0,C1600049488,1,70105,1,70105,@@,1,80000,1,80000,10,1,@@,0,70101,@@,83,1,2,2,1,@@,10,@@,@@@@,F
0,1,1,C1600049520,1,10907,1,10907,@@,2,100700,1,100700,3,1,90311,1,90311,@@,11,1,2,2,1,@@,3,@@,@@@@,F
1,1,0,C1600049528,0,@@,0,0,@@,1,19901,1,19901,@@,2,@@,0,100705,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
1,1,0,C1600049539,1,10000,1,10000,9,1,69905,1,69905,@@,1,92199,1,92199,@@,11,1,2,2,1,9,@@,@@,1991,M
0,0,1,C1600049567,2,89999,1,89999,13,1,29901,1,29901,@@,2,70199,1,70199,10,11,1,2,2,1,13,@@,10,@@@@,M
1,1,1,C1600049589,2,90999,1,90999,@@,2,90000,1,90000,@@,1,@@,0,60300,@@,11,2,2,2,1,@@,@@,@@,@@@@,F
1,1,0,C1600049598,1,61501,1,61501,@@,1,80000,1,80000,@@,1,100103,1,100103,@@,52,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600049611,0,@@,0,19999,@@,0,0,1,0,10,1,@@,0,29999,@@,11,1,2,2,1,@@,@@,@@,2000,M
0,0,0,C1600049667,1,@@,0,90000,@@,2,@@,0,70000,10,1,70100,1,70100,10,11,2,3,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600049671,1,0,1,0,@@,1,@@,0,0,10,1,@@,0,70105,@@,11,2,2,2,3,@@,10,@@,@@@@,F
0,1,0,C1600049710,1,@@,0,29901,@@,1,@@,0,60301,10,2,80503,1,80503,@@,21,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600049712,2,@@,0,61707,@@,2,@@,0,39999,10,2,30701,1,30701,10,12,1,2,2,1,@@,@@,@@,@@@@,F
1,1,0,C1600049766,1,70101,1,70101,@@,2,60301,1,60301,@@,1,@@,0,90399,@@,11,1,2,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600049776,1,80000,1,80000,@@,1,80399,1,80399,@@,1,@@,0,40101,@@,11,1,3,2,1,@@,@@,@@,@@@@,F
1,1,0,C1600049789,1,40300,1,40300,@@,2,@@,0,0,@@,2,@@,0,61701,@@,71,1,3,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600049796,1,30701,1,30701,@@,1,@@,0,19900,@@,1,@@,0,91900,@@,33,1,2,2,3,@@,@@,@@,1998,M
1,1,0,C1600049799,1,60301,1,60301,@@,2,60300,1,60300,@@,1,90000,1,90000,@@,12,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600049816,1,0,1,0,@@,1,90701,1,90701,10,1,@@,0,91901,10,11,1,2,2,3,@@,10,10,@@@@,F
1,1,1,C1600049908,1,80301,1,80301,@@,1,@@,0,61705,@@,1,@@,0,61701,@@,71,1,2,2,1,@@,@@,@@,@@@@,M
1,0,1,C1600049922,1,@@,0,70103,10,1,0,1,0,@@,1,80300,1,80300,@@,11,1,1,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600049930,1,29999,1,29999,@@,2,0,1,0,@@,2,@@,0,20100,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
1,1,1,C1600049945,2,91701,1,91701,@@,2,70105,1,70105,30,1,69903,1,69903,4,11,1,3,2,1,@@,30,4,@@@@,F
1,1,1,C1600049946,1,70100,1,70100,@@,1,@@,0,50101,10,2,80300,1,80300,10,11,1,2,2,1,@@,10,10,@@@@,F
0,1,0,C1600049948,1,@@,0,100501,@@,2,@@,0,91703,10,2,80300,1,80300,@@,11,1,3,2,1,@@,@@,@@,1995,M
1,0,0,C1600049975,2,90103,1,90103,@@,1,30399,1,30399,4,1,61701,1,61701,10,11,1,2,2,3,@@,4,10,@@@@,F
0,1,0,C1600050002,2,@@,0,19999,@@,1,@@,0,0,@@,2,69901,1,69901,@@,11,2,3,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600050009,1,90900,1,90900,10,1,@@,0,100799,10,1,@@,0,80505,50,11,1,2,2,1,10,10,50,@@@@,F
1,0,0,C1600050016,1,@@,0,30000,@@,1,@@,0,80313,@@,1,0,1,0,4,11,1,2,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600050020,1,19901,1,19901,@@,2,100399,1,100399,@@,1,19900,1,19900,@@,11,1,1,2,1,@@,@@,@@,@@@@,M
0,0,1,C1600050022,0,90000,1,90000,@@,2,@@,0,91500,10,1,61711,1,61711,4,11,1,3,2,1,@@,10,4,@@@@,M
1,1,1,C1600050023,2,@@,0,70105,@@,2,90501,1,90501,@@,1,10000,1,10000,10,11,2,3,2,1,@@,@@,@@,@@@@,M
0,0,0,C1600050039,1,109999,1,109999,30,1,@@,0,29999,10,1,91901,1,91901,10,11,1,2,2,1,30,10,10,@@@@,F
0,0,0,C1600050051,0,@@,0,61307,@@,1,@@,0,40100,@@,1,@@,0,60300,10,11,1,3,2,1,@@,@@,@@,@@@@,F
1,1,0,C1600050064,2,20100,1,20100,@@,1,69901,1,69901,10,2,10703,1,10703,@@,11,1,3,2,1,@@,10,@@,@@@@,M
0,1,0,C1600050079,1,81101,1,81101,@@,1,90701,1,90701,10,2,90501,1,90501,10,11,1,2,2,1,@@,10,10,@@@@,F
0,0,1,C1600050084,1,30701,1,30701,9,1,@@,0,19999,10,2,10000,1,10000,10,11,2,2,2,1,9,10,10,2005,F
1,0,0,C1600050087,1,100301,1,100301,@@,2,10907,1,10907,@@,0,@@,0,90701,@@,&&,1,2,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600050094,1,91701,1,91701,@@,2,20300,1,20300,@@,1,@@,0,61301,61,11,1,2,2,1,@@,@@,61,@@@@,F
1,1,0,C1600050102,1,0,1,0,@@,2,60300,1,60300,10,2,@@,0,69903,4,11,1,2,2,3,@@,10,4,@@@@,F
1,1,0,C1600050112,1,81100,1,81100,@@,2,91100,1,91100,@@,1,@@,0,92199,10,11,1,3,2,1,@@,@@,10,@@@@,M
1,1,1,C1600050115,1,30301,1,30301,10,1,@@,0,31705,@@,2,60300,1,60300,3,11,1,2,2,3,10,@@,3,@@@@,M
1,0,1,C1600050140,1,70100,1,70100,60,1,30000,1,30000,10,1,99999,1,99999,@@,71,1,1,2,1,60,10,@@,@@@@,M
1,1,0,C1600050147,1,@@,0,61999,@@,2,100705,1,100705,@@,1,@@,0,80301,@@,11,1,2,2,1,@@,@@,@@,2001,F
0,0,1,C1600050152,1,@@,0,30000,@@,1,0,1,0,30,1,90000,1,90000,9,11,2,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600050183,1,80399,1,80399,@@,1,40105,1,40105,10,1,60300,1,60300,@@,15,1,3,2,1,@@,10,@@,@@@@,F
0,0,1,C1600050185,1,61707,1,61707,@@,1,60101,1,60101,@@,1,90701,1,90701,@@,12,1,2,2,3,@@,@@,@@,@@@@,F
0,1,1,C1600050193,1,30301,1,30301,@@,1,@@,0,0,@@,2,60101,1,60101,10,92,1,2,2,1,@@,@@,10,@@@@,M
1,1,1,C1600050217,1,@@,0,120100,@@,1,@@,0,90900,60,1,@@,0,90000,4,11,1,2,2,1,@@,@@,@@,2006,F
0,0,1,C1600050241,1,70199,1,70199,@@,1,80301,1,80301,@@,1,90900,1,90900,60,11,1,2,2,1,@@,@@,60,2005,M
1,0,0,C1600050242,1,100700,1,100700,@@,1,70101,1,70101,10,1,@@,0,61700,@@,11,2,2,2,3,@@,10,@@,@@@@,F
0,1,1,C1600050246,2,100799,1,100799,@@,2,70101,1,70101,@@,1,60101,1,60101,4,11,1,1,2,1,@@,@@,4,@@@@,F
0,1,1,C1600050264,0,90900,1,90900,10,2,90000,1,90000,10,1,60300,1,60300,@@,11,2,3,2,1,10,10,@@,@@@@,M
0,1,0,C1600050266,2,60300,1,60300,@@,1,80311,1,80311,10,1,@@,0,91900,@@,61,2,2,2,3,@@,10,@@,@@@@,F
1,0,1,C1600050274,1,39999,1,39999,@@,1,@@,0,90000,10,2,80301,1,80301,@@,33,1,3,2,1,@@,10,@@,@@@@,M
1,1,0,C1600050279,2,60399,1,60399,@@,1,79900,1,79900,@@,1,@@,0,60300,@@,11,1,2,2,1,@@,@@,@@,2006,F
0,0,0,C1600050288,1,@@,0,70113,@@,1,@@,0,90000,@@,1,70000,1,70000,4,11,2,2,2,3,@@,@@,@@,2004,M
0,1,0,C1600050289,1,79999,1,79999,10,0,60303,1,60303,10,1,@@,0,90913,@@,11,2,2,2,1,10,10,@@,@@@@,F
0,0,1,C1600050302,1,80000,1,80000,10,1,@@,0,100700,@@,1,@@,0,91703,10,11,2,2,2,1,10,@@,10,@@@@,F
1,0,1,C1600050314,2,@@,0,70100,10,2,99900,1,99900,10,2,@@,0,90515,@@,11,1,2,1,1,@@,@@,@@,@@@@,M
1,1,0,C1600050324,1,60300,1,60300,@@,2,80300,1,80300,10,1,@@,0,99999,10,11,1,2,2,1,@@,10,10,@@@@,F
0,1,0,C1600050348,1,@@,0,80301,60,1,@@,0,80300,@@,1,@@,0,60301,@@,21,1,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600050349,1,@@,0,70103,4,1,@@,0,29999,@@,1,@@,0,100301,@@,11,1,2,2,1,@@,@@,@@,1998,F
0,1,0,C1600050354,1,@@,0,0,@@,2,90513,1,90513,@@,1,60300,1,60300,11,11,1,3,2,1,@@,@@,@@,2004,M
0,0,0,C1600050356,1,@@,0,19901,@@,1,80311,1,80311,@@,1,109999,1,109999,@@,11,1,2,2,3,@@,@@,@@,@@@@,F
0,0,1,C1600050367,1,70105,1,70105,@@,1,@@,0,80303,10,1,0,1,0,@@,11,1,3,2,1,@@,10,@@,@@@@,F
0,1,1,C1600050374,1,@@,0,70100,3,1,@@,0,0,@@,1,70101,1,70101,@@,11,2,2,2,1,@@,@@,@@,@@@@,F
0,0,0,C1600050379,1,70103,1,70103,@@,1,60000,1,60000,@@,1,90300,1,90300,2,61,1,2,2,1,@@,@@,2,@@@@,M
0,1,0,C1600050397,1,19999,1,19999,60,1,@@,0,91100,@@,1,30999,1,30999,@@,11,1,2,2,1,60,@@,@@,@@@@,F
1,0,1,C1600050408,0,80300,1,80300,@@,1,60301,1,60301,10,2,80700,1,80700,@@,11,1,2,2,1,@@,10,@@,1966,F
1,1,1,C1600050436,2,80000,1,80000,@@,2,90900,1,90900,2,1,@@,0,90701,10,11,1,3,2,1,@@,2,10,2000,F
0,0,0,C1600050444,0,91100,1,91100,10,1,@@,0,80000,@@,1,@@,0,100501,@@,11,1,2,2,1,10,@@,@@,@@@@,F
0,0,0,C1600050461,1,@@,0,10713,10,2,81199,1,81199,@@,2,90501,1,90501,@@,11,2,2,2,1,@@,@@,@@,@@@@,F
1,0,1,C1600050477,1,@@,0,99999,10,1,60300,1,60300,@@,2,@@,0,60301,4,11,1,2,2,1,@@,@@,@@,1998,F
0,1,0,C1600050479,1,70303,1,70303,@@,2,69900,1,69900,9,2,@@,0,30701,@@,21,1,3,2,3,@@,9,@@,@@@@,F
0,0,1,C1600050482,1,@@,0,50999,@@,1,70103,1,70103,10,1,@@,0,69903,2,11,1,2,2,3,@@,@@,@@,@@@@,M
1,1,1,C1600050501,1,39999,1,39999,@@,1,50999,1,50999,@@,1,@@,0,69903,10,11,1,3,2,1,@@,@@,10,@@@@,M
1,1,0,C1600050503,1,60103,1,60103,@@,2,90000,1,90000,@@,1,100500,1,100500,10,11,1,2,2,1,@@,@@,10,@@@@,M
1,1,1,C1600050518,1,20100,1,20100,@@,1,@@,0,69905,@@,1,80300,1,80300,@@,11,2,3,2,1,@@,@@,@@,@@@@,M
0,1,0,C1600050521,1,61901,1,61901,@@,0,90701,1,90701,@@,2,@@,0,10000,@@,11,1,3,2,3,@@,@@,@@,@@@@,F
1,0,1,C1600050537,2,@@,0,80300,4,2,30900,1,30900,10,1,@@,0,50999,@@,11,1,3,2,3,@@,@@,@@,@@@@,F
0,1,1,C1600050542,2,70101,1,70101,@@,1,10000,1,10000,10,1,70101,1,70101,10,71,1,2,2,1,@@,10,10,2006,F
1,1,0,C1600050547,1,20300,1,20300,10,2,@@,0,81100,10,1,@@,0,70103,10,41,1,2,2,1,10,10,10,@@@@,M
1,0,0,C1600050563,2,60300,1,60300,@@,2,0,1,0,10,1,80000,1,80000,10,21,1,2,2,1,@@,10,10,@@@@,F
1,1,1,C1600050576,2,@@,0,60399,@@,1,0,1,0,10,1,61701,1,61701,@@,82,2,3,2,3,@@,@@,@@,@@@@,M
0,0,0,C1600050583,2,69905,1,69905,@@,2,61101,1,61101,3,2,@@,0,31300,10,11,1,3,2,1,@@,3,10,@@@@,F
0,0,1,C1600050589,1,60303,1,60303,10,1,90501,1,90501,@@,0,@@,0,61305,10,11,1,2,2,1,10,@@,10,@@@@,M
0,1,0,C1600050600,1,61501,1,61501,@@,1,60301,1,60301,@@,2,60303,1,60303,@@,11,1,2,2,1,@@,@@,@@,1995,F
1,0,1,C1600050644,1,@@,0,0,@@,1,60301,1,60301,8,1,61901,1,61901,@@,51,1,2,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600050655,1,80301,1,80301,@@,1,@@,0,79999,10,1,79999,1,79999,10,11,1,2,2,1,@@,10,10,@@@@,M
1,1,0,C1600050695,0,@@,0,80300,@@,1,10301,1,10301,10,1,@@,0,90701,10,11,1,2,2,1,@@,@@,@@,@@@@,M
0,1,1,C1600050747,1,@@,0,90999,10,1,10101,1,10101,@@,2,@@,0,19901,10,11,1,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600050774,1,39999,1,39999,@@,1,@@,0,69903,@@,1,60300,1,60300,@@,11,1,2,2,1,@@,@@,@@,@@@@,M
0,0,1,C1600050775,1,@@,0,80000,@@,1,30399,1,30399,10,1,@@,0,80301,10,11,1,2,2,1,@@,@@,@@,@@@@,F
1,1,1,C1600050780,0,90000,1,90000,@@,1,@@,0,0,11,1,@@,0,70103,10,11,1,3,2,2,@@,11,10,@@@@,M
0,1,1,C1600050788,1,90701,1,90701,@@,2,60301,1,60301,@@,2,@@,0,80399,@@,11,2,3,2,1,@@,@@,@@,@@@@,F
0,0,1,C1600050845,1,@@,0,100101,10,1,70101,1,70101,@@,2,@@,0,70115,@@,11,2,2,2,1,@@,@@,@@,@@@@,F
0,1,0,C1600050858,2,@@,0,0,10,2,100705,1,100705,@@,1,@@,0,30701,10,11,1,3,2,1,@@,@@,@@,@@@@,F
1,0,0,C1600050860,2,10000,1,10000,4,2,19901,1,19901,10,2,91599,1,91599,10,11,2,2,2,1,4,10,10,@@@@,M
1,0,0,C1600050880,1,90000,1,90000,@@,2,@@,0,0,41,1,10101,1,10101,3,11,2,3,2,3,@@,41,3,@@@@,F
0,0,1,C1600050896,1,0,1,0,@@,2,100103,1,100103,61,1,20100,1,20100,@@,11,2,2,2,3,@@,61,@@,@@@@,F
1,0,1,C1600050905,1,@@,0,90501,@@,2,@@,0,61300,@@,1,0,1,0,10,21,1,2,2,1,@@,@@,@@,@@@@,F
